t1,t2,ph,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.92,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.92,
27.69,27.31,8.92,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.92,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.92,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.92,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.88,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.88,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.87,
27.69,27.31,8.88,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.88,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.92,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.88,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.92,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.88,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.88,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.87,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.88,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.88,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.92,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.92,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.92,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.92,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.92,
27.62,27.31,8.92,
27.62,27.31,8.91,
27.62,27.31,8.89,
27.69,27.31,8.89,
27.62,27.31,8.90,
27.69,27.31,8.92,
27.69,27.31,8.90,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.92,
27.62,27.31,8.91,
27.62,27.31,8.92,
27.62,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.92,
27.69,27.31,8.91,
27.62,27.31,8.92,
27.62,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.92,
27.69,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.62,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.91,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.62,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.90,
27.62,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.25,8.91,
27.69,27.31,8.90,
27.62,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.62,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.92,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.62,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.62,27.31,8.90,
27.62,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.62,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.90,
27.62,27.31,8.90,
27.62,27.31,8.90,
27.69,27.31,8.90,
27.62,27.31,8.90,
27.62,27.31,8.91,
27.62,27.31,8.90,
27.62,27.31,8.90,
27.69,27.31,8.90,
27.62,27.31,8.90,
27.62,27.31,8.91,
27.62,27.31,8.92,
27.69,27.31,8.92,
27.62,27.31,8.89,
27.62,27.31,8.90,
27.62,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.90,
27.62,27.31,8.92,
27.62,27.31,8.91,
27.69,27.31,8.91,
27.62,27.31,8.90,
27.62,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.89,
27.69,27.31,8.90,
27.62,27.31,8.91,
27.62,27.31,8.90,
27.62,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.90,
27.62,27.31,8.90,
27.62,27.31,8.90,
27.62,27.31,8.91,
27.62,27.31,8.90,
27.62,27.31,8.90,
27.62,27.31,8.91,
27.62,27.31,8.89,
27.62,27.31,8.90,
27.62,27.31,8.91,
27.62,27.31,8.90,
27.62,27.31,8.90,
27.62,27.31,8.89,
27.62,27.31,8.90,
27.62,27.31,8.90,
27.62,27.31,8.91,
27.62,27.31,8.91,
27.62,27.31,8.89,
27.62,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.92,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.62,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.91,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.91,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.25,8.89,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.25,8.89,
27.69,27.31,8.89,
27.69,27.25,8.90,
27.69,27.31,8.90,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.25,8.90,
27.69,27.25,8.89,
27.69,27.25,8.90,
27.69,27.25,8.90,
27.69,27.31,8.89,
27.69,27.25,8.91,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.69,27.31,8.90,
27.62,27.31,8.89,
27.69,27.31,8.90,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.90,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.90,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.90,
27.62,27.31,8.89,
27.62,27.31,8.90,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.91,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.90,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.90,
27.62,27.31,8.89,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.88,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.88,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.69,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.31,8.89,
27.62,27.25,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.25,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
27.69,27.31,8.89,
